DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
4IM12502-10067,6/001,C25NNT,00000016,0000157158076844FC9AC85FA9D8D9506F,TransactionID: c6cbabc7-9b57-4467-9c9b-9c916db30f0f -> Invoice with fkey 4IM12502-10067- Accepted at 2/7/2025 1:26:24 PM
