DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
4IM12502-10069,6/001,C25NNT,00000018,005EA6CFF66F224B019ACCCF939D520EC8,TransactionID: 28556952-5390-45b4-b596-1a75c8deffa8 -> Invoice with fkey 4IM12502-10069- Accepted at 2/7/2025 1:54:24 PM
