DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
1SO32502-12391,1/001,C25TSG,00009281,Promotion Order,00E424B038E6404393829E5168CF79BFF3,TransactionID: 0997b190-4d37-4dea-a3b8-d2351a7d83de -> Invoice with fkey 1SO32502-12391- Accepted at 2/10/2025 2:35:38 PM,Normal
