V031623917687413,Promotion Order,,12291080,1008094,D40010275,1432542,161,,8178173917687413,1,2025-02-10 15:41:14,1057572,65109,N,2,0,2,217592.59,435185.18,8,34814.81,217592.59,Y,N,,Y,N,8703.7,,1000107,
V031623917687413,Promotion Order,,12291080,1008094,D40010275,1432542,161,,8178173917687414,2,2025-02-10 15:41:14,1057572,65002,N,12,0,12,35185.19,422222.28,8,33777.78,35185.19,Y,N,,Y,N,8444.44,,1000107,
V031623917687413,Promotion Order,,12291080,1008094,D40010275,1432542,161,,11612453,3,2025-02-10 15:41:14,1057572,,Y,1,0,1,17148.15,17148.15,8,1371.85,0,Y,N,,Y,N,17148.15,,1000107,
