2506046716117M,Promotion Order,,140139,1002207,100061199,63039,811,,8661173917511381,1,2025-02-10 15:11:53,1057357,76036,N,1,0,1,593898,593898,8,47511.84,593898,N,N,,N,Y,0,,1000107,
2506046716117M,Promotion Order,,140139,1002207,100061199,63039,811,,8661173917511382,2,2025-02-10 15:11:53,1057357,76178,N,23,0,23,593898,13659654,8,1092772.32,593898,N,N,,N,Y,0,,1000107,
