PO100432354,Promotion Order,PO_DA_GT-,12014318_1,1008094,326000332,1739194,160,,955305,1,2025-02-06 15:40:43,Normal Sales,43023,N,24,2,0,279545.45,6709090.8,8,536727.26,279545.45,N,N,,N,N,0,GT,1000105,
PO100432354,Promotion Order,PO_DA_GT-,12014318_1,1008094,326000332,1739194,160,,955306,2,2025-02-06 15:40:43,Normal Sales,29044,N,12,1,0,791666.67,9500000.04,8,760000,791666.67,N,N,,N,N,0,GT,1000105,
PO100432354,Promotion Order,PO_DA_GT-,12014318_1,1008094,326000332,1739194,160,,955307,3,2025-02-06 15:40:43,Normal Sales,51022,N,24,2,0,572727.27,13745454.48,8,1099636.36,572727.27,N,N,,N,N,0,GT,1000105,
