90965871_00,Promotion Order,,VC_12363150_1,1002206,100082322,78423,760,,10660173874191867,1,2025-02-05 14:51:58,1057348,89015,N,3,0,3,785264,2355792,8,188463.36,785264,N,N,,N,Y,0,,1000105,
90965871_00,Promotion Order,,VC_12363150_1,1002206,100082322,78423,760,,10660173874191868,2,2025-02-05 14:51:58,1057348,89017,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,N,Y,0,,1000105,
90965871_00,Promotion Order,,VC_12363150_1,1002206,100082322,78423,760,,10660173874191869,3,2025-02-05 14:51:58,1057348,89013,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,N,Y,0,,1000105,
90965871_00,Promotion Order,,VC_12363150_1,1002206,100082322,78423,760,,10660173874191870,4,2025-02-05 14:51:58,1057348;1057447,77010,N,96,2,0,15619,1499424,8,119953.92,15619,Y,N,,Y,Y,0;119953.7,,1000105,
90965871_00,Promotion Order,,VC_12363150_1,1002206,100082322,78423,760,,10660173874191871,5,2025-02-05 14:51:58,1057348;1057447,77009,N,240,5,0,11343,2722320,8,217785.6,11343,Y,N,,Y,Y,0;217785.19,,1000105,
90965871_00,Promotion Order,,VC_12363150_1,1002206,100082322,78423,760,,10660173874191872,6,2025-02-05 14:51:58,1057348;1057449,35026,N,96,2,0,29299,2812704,8,225016.32,29299,Y,N,,Y,Y,0;225015.74,,1000105,
90965871_00,Promotion Order,,VC_12363150_1,1002206,100082322,78423,760,,10660173874191873,7,2025-02-05 14:51:58,1057348;1057449,35027,N,144,3,0,19951,2872944,8,229835.52,19951,Y,N,,Y,Y,0;229835.19,,1000105,
90965871_00,Promotion Order,,VC_12363150_1,1002206,100082322,78423,760,,10660173874191874,8,2025-02-05 14:51:58,1057348,65002,N,120,5,0,35185,4222200,8,337776,35185,N,N,,N,Y,0,,1000105,
90965871_00,Promotion Order,,VC_12363150_1,1002206,100082322,78423,760,,10660173874191875,9,2025-02-05 14:51:58,1057348;1057447,77008,N,240,5,0,15856,3805440,8,304435.2,15856,Y,N,,Y,Y,0;304435.19,,1000105,
90965871_00,Promotion Order,,VC_12363150_1,1002206,100082322,78423,760,,10660173874191876,10,2025-02-05 14:51:58,1057348,76032,N,1,0,1,1028322,1028322,8,82265.76,1028322,N,N,,N,Y,0,,1000105,
90965871_00,Promotion Order,,VC_12363150_1,1002206,100082322,78423,760,,11581529,11,2025-02-05 14:51:58,1057447,,Y,1,0,1,642174.07,642174.07,8,51373.93,0,N,N,,Y,Y,642174.07,,1000105,
90965871_00,Promotion Order,,VC_12363150_1,1002206,100082322,78423,760,,11581530,12,2025-02-05 14:51:58,1057449,,Y,1,0,1,454850.93,454850.93,8,36388.07,0,N,N,,Y,Y,454850.93,,1000105,
