90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,8177173872550978,1,2025-02-05 10:18:29,1057348;1056756,89015,N,6,0,6,785264,4711584,8,376926.72,785264,N,N,,Y,Y,0;0,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,11579194,2,2025-02-05 10:18:29,1056756,E2439,N,7,7,0,0,0,0,0,0,N,Y,8177173872550978;8177173872550979;8177173872550980;8177173872550983,Y,N,0,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,8177173872550979,3,2025-02-05 10:18:29,1057348;1056756,89014,N,12,0,12,785264,9423168,8,753853.44,785264,N,N,,Y,Y,0;0,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,8177173872550980,4,2025-02-05 10:18:29,1057348;1056756,89017,N,12,0,12,785264,9423168,8,753853.44,785264,N,N,,Y,Y,0;0,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,8177173872550981,5,2025-02-05 10:18:29,1057348,89016,N,12,0,12,366639,4399668,8,351973.44,366639,N,N,,N,Y,0,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,8177173872550982,6,2025-02-05 10:18:29,1057348,89127,N,12,0,12,785264,9423168,8,753853.44,785264,N,N,,N,Y,0,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,8177173872550983,7,2025-02-05 10:18:29,1057348;1056756,83008,N,6,0,6,825394,4952364,8,396189.12,825394,N,N,,Y,Y,0;0,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,8177173872550984,8,2025-02-05 10:18:29,1057348;1057447,77009,N,480,0,480,11343,5444640,8,435571.2,11343,Y,N,,Y,Y,0;435570.37,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,8177173872550985,9,2025-02-05 10:18:29,1057348,29046,N,6,0,6,779792,4678752,8,374300.16,779792,N,N,,N,Y,0,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,8177173872550986,10,2025-02-05 10:18:29,1057348;1057445,80106,N,240,0,240,12269,2944560,8,235564.8,12269,Y,N,,Y,Y,0;235564.81,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,8177173872550987,11,2025-02-05 10:18:29,1057348,19076,N,3,0,3,814815,2444445,8,195555.6,814815,N,N,,N,Y,0,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,8177173872550988,12,2025-02-05 10:18:29,1057348,51022,N,12,0,12,572727,6872724,8,549817.92,572727,N,N,,N,Y,0,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,11579205,13,2025-02-05 10:18:29,1057445,,Y,1,0,1,235564.81,235564.81,8,18845.18,0,N,N,,Y,Y,235564.81,,1000108,
90956819A,Promotion Order,,160113,1002206,100082339,78440,763,2013,11579206,14,2025-02-05 10:18:29,1057447,,Y,1,0,1,435570.37,435570.37,8,34845.63,0,N,N,,Y,Y,435570.37,,1000108,
