DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM22502-10113,6/001,C25NSG,00000586,005C6178DCDF12439BA540C37E2B44CFD3,TransactionID: f48a47a8-c2ee-4a1e-8669-1211d586f1bc -> Invoice with fkey 1IM22502-10113- Accepted at 2/10/2025 10:44:24 AM
