DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM22502-10090,6/001,C25NSG,00000540,00EAF3AAA4BE7A4FCFA53F2280A6716681,TransactionID: 0643bfcb-6fde-4bf7-a7c3-f677291f63ef -> Invoice with fkey 1IM22502-10090- Accepted at 2/7/2025 2:36:23 PM
