DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
1SO32502-10402,1/001,C25TSG,00007427,Promotion Order,00CD513829EAAE4A5F9747ED15876C7279,TransactionID: f8157255-98ba-4c2b-9106-ab5c0e301e13 -> Invoice with fkey 1SO32502-10402- Accepted at 2/4/2025 10:05:15 AM,Normal
