DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
6AR12502-10269,1/001,C25TNA,00001513,Commercial Discount Invoice,0074A7A0823A874E128E2BE344AFE86C2D,TransactionID: ad4a8675-28c1-4c78-a7fa-ae98e96b3aeb -> Invoice with fkey 6AR12502-10269- Accepted at 2/7/2025 3:23:28 PM,Normal
