M0000001596433,Promotion Order,AS.T02.L02.6199849,12339911_1,1013728,100076019,76053,47758,,11608716,1,2025-02-10 11:28:26,Normal Sales,89013,N,1,0,1,821296.3,821296.3,8,65703.7,821296.3,N,N,,N,N,0,,1000102,
M0000001596433,Promotion Order,AS.T02.L02.6199849,12339911_1,1013728,100076019,76053,47758,,11608717,2,2025-02-10 11:28:26,Normal Sales,76032,N,3,0,3,1075925.93,3227777.79,8,258222.22,1075925.93,N,N,,N,N,0,,1000102,
