91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918045996,1,2025-02-10 16:40:59,1057348;1057447,77010,N,144,3,0,15619,2249136,8,179930.88,15619,Y,N,,Y,Y,0;179930.56,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918045997,2,2025-02-10 16:40:59,1057348;1057447,77009,N,480,10,0,11343,5444640,8,435571.2,11343,Y,N,,Y,Y,0;435570.37,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918045998,3,2025-02-10 16:40:59,1057348;1057449,35027,N,240,5,0,19951,4788240,8,383059.2,19951,Y,N,,Y,Y,0;383058.33,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918045999,4,2025-02-10 16:40:59,1057348;1057445,80107,N,144,3,0,17593,2533392,8,202671.36,17593,Y,N,,Y,Y,0;202671.3,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918046000,5,2025-02-10 16:40:59,1057348,35023,N,48,0,48,36938,1773024,8,141841.92,36938,N,N,,N,Y,0,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918046001,6,2025-02-10 16:40:59,1057348,28007,N,120,0,120,43322,5198640,8,415891.2,43322,N,N,,N,Y,0,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918046002,7,2025-02-10 16:40:59,1057348,70009,N,12,1,0,391761,4701132,8,376090.56,391761,N,N,,N,Y,0,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918046003,8,2025-02-10 16:40:59,1057348,45181,N,3,0,3,388636,1165908,8,93272.64,388636,N,N,,N,Y,0,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918046004,9,2025-02-10 16:40:59,1057348;1057447,77008,N,480,10,0,15856,7610880,8,608870.4,15856,Y,N,,Y,Y,0;608870.37,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918046005,10,2025-02-10 16:40:59,1057348,10030,N,6,0,6,408775,2452650,8,196212,408775,N,N,,N,Y,0,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918046006,11,2025-02-10 16:40:59,1057348,76032,N,6,1,0,1028322,6169932,8,493594.56,1028322,N,N,,N,Y,0,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918046007,12,2025-02-10 16:40:59,1057348,76036,N,12,1,0,596929,7163148,8,573051.84,596929,N,N,,N,Y,0,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,10912173918046008,13,2025-02-10 16:40:59,1057348,76035,N,12,0,12,287292,3447504,8,275800.32,287292,N,N,,N,Y,0,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,11614360,14,2025-02-10 16:40:59,1057445,,Y,1,0,1,202671.3,202671.3,8,16213.7,0,N,N,,Y,Y,202671.3,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,11614361,15,2025-02-10 16:40:59,1057447,,Y,1,0,1,1224371.3,1224371.3,8,97949.7,0,N,N,,Y,Y,1224371.3,,1000102,
91040957,Promotion Order,,12384114_1,1002206,100082119,78163,2008,,11614362,16,2025-02-10 16:40:59,1057449,,Y,1,0,1,383058.33,383058.33,8,30644.67,0,N,N,,Y,Y,383058.33,,1000102,
