100063501,140-142 - SATRAFOODS THICH QUANG DUC,TRUNG TÂM ĐIỀU HÀNH SATRAFOODS,01,,,SATRA,140-142 - SATRAFOODS THICH QUANG DUC,455 Võ Văn Tần,Phường 05,Quận 3,TP. Hồ Chí Minh,Phường 05,QUAN 3,HCM,64070,0986340920,MT,MM_C,0300100037-025,15ND,MT Price List 1 %,SATRAFOOD,None,719401,12384344,M&FS,N,N,H,719402,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,,,,,,,,,BANK,Y,N,Y,1000102
100063501,140-142 - SATRAFOODS THICH QUANG DUC,TRUNG TÂM ĐIỀU HÀNH SATRAFOODS,01,,,SATRA,,140-142 Thích Quảng Đức,Phường 04,Quận Phú Nhuận,TP. Hồ Chí Minh,Phường 04,QUAN PHU NHUAN,HCM,64128,0986340920,MT,MM_C,0300100037-025,15ND,MT Price List 1 %,SATRAFOOD,None,719401,12384344,M&FS,N,N,H,719402,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,,,,,,,,,BANK,Y,Y,N,1000102
100063501,140-142 - SATRAFOODS THICH QUANG DUC,TRUNG TÂM ĐIỀU HÀNH SATRAFOODS,01,,,SATRA,,455 Võ Văn Tần,Phường 05,Quận 3,TP. Hồ Chí Minh&&Việt Nam,Phường 05,QUAN 3,HCM,75154,0986340920,MT,MM_C,0300100037-025,15ND,MT Price List 1 %,SATRAFOOD,None,719401,12384344,M&FS,N,N,H,719402,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,,,,,,,,,BANK,Y,Y,N,1000102
