M0000001596439,Promotion Order,AS.T02.L02.6262999,12339911_1,1013728,100076019,76053,47758,,11608770,1,2025-02-10 11:32:43,Normal Sales,35030,N,48,0,48,30787.04,1477777.92,8,118222.23,30787.04,N,N,,N,N,0,,1000102,
M0000001596439,Promotion Order,AS.T02.L02.6262999,12339911_1,1013728,100076019,76053,47758,,11608771,2,2025-02-10 11:32:43,Normal Sales,13017,N,4,0,4,246296.3,985185.2,8,78814.82,246296.3,N,N,,N,N,0,,1000102,
