110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ 181 Tây Thạnh,263 Hồng Bàng,Phường 11,Quận 5,TP. Hồ Chí Minh,Phường 02,QUAN 5,HCM,3104187,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,,91 Điện Biên Phủ,Phường Đa Kao,Quận 1,TP. Hồ Chí Minh,Phường Bến Thành,QUAN 1,HCM,3104237,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,,363 Nguyễn Thái Bình,Phường 12,Quận Tân Bình,TP. Hồ Chí Minh,Phường 12,QUAN TAN BINH,HCM,3104287,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,,181 Tây Thạnh,Phường Tây Thạnh,Quận Tân Phú,TP. Hồ Chí Minh,Phường Tây Thạnh,QUAN TAN PHU,HCM,3104337,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ 91 Điện Biên Phủ,23 Lê Duẩn,Phường Bến Nghé,Quận 1,TP. Hồ Chí Minh&&Việt Nam,Phường Bến Nghé,QUAN 1,HCM,76504,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,106.7018619,10.7783936,,,,,,,BANK,Y,Y,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart Đồng Khởi,Tầng 5&& Mplaza SaiGon 39 Lê Duẩn,Phường Bến Nghé,Quận 1,TP. Hồ Chí Minh&&Việt Nam,Phường Bến Nghé,QUAN 1,HCM,2868287,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Lê Quang Định,216 Võ Văn Ngân,Phường Bình Thọ,Quận Thủ Đức,TP. Hồ Chí Minh,Phường Bình Chiểu,QUAN THU DUC,HCM,2868337,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Trần Hưng Đạo,Vincom Center Đồng Khởi&& 72 Lê Thánh Tôn,Phường Bến Nghé,Quận 1,TP. Hồ Chí Minh,Phường Bến Thành,QUAN 1,HCM,2868387,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,Y,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ Trần Huy Liệu,323A Lê Quang Định,Phường 05,Quận Bình Thạnh,TP. Hồ Chí Minh,Phường 26,QUAN BINH THANH,HCM,2868437,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
110006669,WM VCC HCM DONG KHOI,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,VinMart+ HAGL Nguyễn Văn Hưởng,331C Trần Hưng Đạo,Phường Cô Giang,Quận 1,TP. Hồ Chí Minh,Phường Bến Thành,QUAN 1,HCM,2868487,091111111101,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,42028938,12384344,HS,N,N,H,42028939,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7018619,10.7783936,,,,,,,BANK,Y,N,N,1000102
