90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,8235173874434711,1,2025-02-05 15:32:27,1057353;1056756,89015,N,2,0,2,785264,1570528,8,125642.24,785264,N,N,,Y,Y,0;0,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,11582249,2,2025-02-05 15:32:27,1056756,E2439,N,1,1,0,0,0,0,0,0,N,Y,8235173874434711;8235173874434713,Y,N,0,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,8235173874434712,3,2025-02-05 15:32:27,1057353,89014,N,2,0,2,785264,1570528,8,125642.24,785264,N,N,,N,Y,0,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,8235173874434713,4,2025-02-05 15:32:27,1057353;1056756,89017,N,3,0,3,785264,2355792,8,188463.36,785264,N,N,,Y,Y,0;0,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,8235173874434714,5,2025-02-05 15:32:27,1057353;1057447,77009,N,48,0,48,11343,544464,8,43557.12,11343,Y,N,,Y,Y,0;43556.48,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,8235173874434715,6,2025-02-05 15:32:27,1057353;1057449,35027,N,48,0,48,19951,957648,8,76611.84,19951,Y,N,,Y,Y,0;76611.11,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,8235173874434716,7,2025-02-05 15:32:27,1057353;1057445,80106,N,48,0,48,12269,588912,8,47112.96,12269,Y,N,,Y,Y,0;47112.96,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,8235173874434717,8,2025-02-05 15:32:27,1057353,35023,N,24,0,24,36938,886512,8,70920.96,36938,N,N,,N,Y,0,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,8235173874434718,9,2025-02-05 15:32:27,1057353;1057447,77008,N,48,0,48,15856,761088,8,60887.04,15856,Y,N,,Y,Y,0;60887.04,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,8235173874434719,10,2025-02-05 15:32:27,1057353,29189,N,1,0,1,779792,779792,8,62383.36,779792,N,N,,N,Y,0,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,8235173874434720,11,2025-02-05 15:32:27,1057353,29043,N,1,0,1,355694,355694,8,28455.52,355694,N,N,,N,Y,0,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,11582259,12,2025-02-05 15:32:27,1057445,,Y,1,0,1,47112.96,47112.96,8,3769.04,0,N,N,,Y,Y,47112.96,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,11582260,13,2025-02-05 15:32:27,1057447,,Y,1,0,1,104443.52,104443.52,8,8355.48,0,N,N,,Y,Y,104443.52,,1000102,
90970785,Promotion Order,,110354,1002206,100082017,78087,2008,10158,11582261,14,2025-02-05 15:32:27,1057449,,Y,1,0,1,76611.11,76611.11,8,6128.89,0,N,N,,Y,Y,76611.11,,1000102,
