100082073,CUA HANG CO.OP FOOD CHUNG CU PHU HOANG ANH,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,,Co-opFood CHUNG CƯ PHÚ HOÀNG ANH,199-205 Nguyễn Thái Học,Phường Phạm Ngũ Lão,Quận 1,TP. Hồ Chí Minh,Phường Phạm Ngũ Lão,QUAN 1,HCM,77764,0,MT,MM_C,0301175691,20ND,MT Price List 1.5%,COOP FOOD,None,16868990,12384344,M&FS,N,N,H,16868991,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,106.7041376,10.716924,,,,,,,BANK,Y,Y,N,1000102
100082073,CUA HANG CO.OP FOOD CHUNG CU PHU HOANG ANH,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,,02134-CO.OPFOOD CC PHU HOANG ANH,Nhà thương mại dịch vụ số 1.4&& tầng 1&& khu C Cao ốc Phú Hoàng Anh&& phân khu 9 Nguyễn Hữu Thọ,Xã Phước Kiển,Huyện Nhà Bè,TP. Hồ Chí Minh,Xã Phước Kiển,HUYEN NHA BE,HCM,78124,0,MT,MM_C,0301175691,20ND,MT Price List 1.5%,COOP FOOD,None,16868990,12384344,M&FS,N,N,H,16868991,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7041376,10.716924,,,,,,,BANK,Y,Y,Y,1000102
