10.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173916969465,1,2025-02-10 13:41:34,1057356,67008,N,312,0,312,277727,86650824,8,6932065.92,277727,N,N,,N,Y,0,,1000102,
10.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173916969466,2,2025-02-10 13:41:34,1057356,89016,N,168,0,168,368500,61908000,8,4952640,368500,N,N,,N,Y,0,,1000102,
10.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173916969467,3,2025-02-10 13:41:34,1057356,29043,N,1200,0,1200,357500,429000000,8,34320000,357500,N,N,,N,Y,0,,1000102,
10.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173916969468,4,2025-02-10 13:41:34,1057356,30012,N,1872,0,1872,447333,837407376,8,66992590.08,447333,N,N,,N,Y,0,,1000102,
10.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173916969469,5,2025-02-10 13:41:34,1057356,29044,N,1200,0,1200,783750,940500000,8,75240000,783750,N,N,,N,Y,0,,1000102,
10.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173916969470,6,2025-02-10 13:41:34,1057356,89012,N,720,0,720,368500,265320000,8,21225600,368500,N,N,,N,Y,0,,1000102,
10.2.2025,Promotion Order,,110354,1002529,110007638,76523,2008,,8235173916969471,7,2025-02-10 13:41:34,1057356,89013,N,720,0,720,789250,568260000,8,45460800,789250,N,N,,N,Y,0,,1000102,
