E039103874691981,Promotion Order,,VC_10761390_1,1008094,110001320,1201239,158,,10735173874691981,1,2025-02-05 16:15:19,Normal Sales,28125,N,2,1,0,483796.28,967592.56,8,77407.4,483796.28,N,N,,N,N,0,,1000102,
E039103874691981,Promotion Order,,VC_10761390_1,1008094,110001320,1201239,158,,10735173874691982,2,2025-02-05 16:15:19,Normal Sales,65002,N,144,6,0,35185.19,5066667.36,8,405333.39,35185.19,N,N,,N,N,0,,1000102,
