M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581166,19,2025-02-05 14:35:53,1057791;1057344,35171,N,100,0,100,221578.72,22157872,8,1772629.76,221578.72,Y,N,,Y,Y,0;509631.48,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581167,20,2025-02-05 14:35:53,1057791;1057344,35179,N,100,0,100,325396.28,32539628,8,2603170.24,325396.28,Y,N,,Y,Y,0;748411.11,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581168,21,2025-02-05 14:35:53,1057791;1057340,76032,N,24,0,24,1038239.81,24917755.44,8,1993420.44,1038239.81,Y,N,,Y,Y,0;403688.89,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581169,22,2025-02-05 14:35:53,1057791;1057340,76179,N,36,0,36,290062.96,10442266.56,8,835381.32,290062.96,Y,N,,Y,Y,0;151366.67,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581170,23,2025-02-05 14:35:53,1057791;1057340,76036,N,24,0,24,602685.19,14464444.56,8,1157155.56,602685.19,Y,N,,Y,Y,0;201844.44,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581171,24,2025-02-05 14:35:53,1057791;1057342,30012,N,24,0,24,449366.67,10784800.08,8,862784.01,449366.67,Y,N,,Y,Y,0;109244.44,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581172,25,2025-02-05 14:35:53,1057791;1057339,48038,N,18,0,18,545618.52,9821133.36,8,785690.67,545618.52,Y,N,,Y,Y,0;183333.33,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581173,26,2025-02-05 14:35:53,1057791,79006,N,1200,0,1200,52671.3,63205560,8,5056444.8,52671.3,N,N,,N,Y,0,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581174,27,2025-02-05 14:35:53,1057791,65002,N,2400,0,2400,34991.67,83980008,8,6718400.64,34991.67,N,N,,N,Y,0,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581175,28,2025-02-05 14:35:53,1057791,28007,N,1200,0,1200,43739.81,52487772,8,4199021.76,43739.81,N,N,,N,Y,0,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581249,29,2025-02-05 14:35:53,1057338,,Y,1,0,1,1311977.78,1311977.78,8,104958.22,0,Y,N,,Y,N,1311977.78,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581250,30,2025-02-05 14:35:53,1057339,,Y,1,0,1,1008333.33,1008333.33,8,80666.67,0,Y,N,,Y,N,1008333.33,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581251,31,2025-02-05 14:35:53,1057340,,Y,1,0,1,756900,756900,8,60552,0,Y,N,,Y,N,756900,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581252,32,2025-02-05 14:35:53,1057341,,Y,1,0,1,1372222.22,1372222.22,8,109777.78,0,Y,N,,Y,N,1372222.22,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581253,33,2025-02-05 14:35:53,1057342,,Y,1,0,1,1638777.78,1638777.78,8,131102.22,0,Y,N,,Y,N,1638777.78,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581254,34,2025-02-05 14:35:53,1057343,,Y,1,0,1,3332560.19,3332560.19,8,266604.82,0,Y,N,,Y,N,3332560.19,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581255,35,2025-02-05 14:35:53,1057344,,Y,1,0,1,1258042.59,1258042.59,8,100643.41,0,Y,N,,Y,N,1258042.59,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581148,1,2025-02-05 14:35:53,1057791;1057339,43023,N,72,0,72,278008.33,20016599.76,8,1601327.98,278008.33,Y,N,,Y,Y,0;366666.67,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581149,2,2025-02-05 14:35:53,1057791;1057339,48040,N,30,0,30,316883.33,9506499.9,8,760519.99,316883.33,Y,N,,Y,Y,0;152777.78,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581150,3,2025-02-05 14:35:53,1057791;1057339,45031,N,6,0,6,654109.26,3924655.56,8,313972.44,654109.26,Y,N,,Y,Y,0;61111.11,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581151,4,2025-02-05 14:35:53,1057791;1057339,45032,N,24,0,24,386499.07,9275977.68,8,742078.21,386499.07,Y,N,,Y,Y,0;122222.22,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581152,5,2025-02-05 14:35:53,1057791;1057339,70009,N,24,0,24,395539.81,9492955.44,8,759436.44,395539.81,Y,N,,Y,Y,0;122222.22,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581153,6,2025-02-05 14:35:53,1057791;1057338,87006,N,12,0,12,519851.85,6238222.2,8,499057.78,519851.85,Y,N,,Y,Y,0;100922.22,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581154,7,2025-02-05 14:35:53,1057791;1057338,51021,N,24,0,24,273035.19,6552844.56,8,524227.56,273035.19,Y,N,,Y,Y,0;100911.11,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581155,8,2025-02-05 14:35:53,1057791;1057338,51022,N,120,0,120,569576.85,68349222,8,5467937.76,569576.85,Y,N,,Y,Y,0;1009222.22,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581156,9,2025-02-05 14:35:53,1057791;1057338,32056,N,12,0,12,458374.07,5500488.84,8,440039.11,458374.07,Y,N,,Y,Y,0;100922.22,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581157,10,2025-02-05 14:35:53,1057791,80112,N,8,0,8,192459.3,1539674.4,8,123173.95,192459.3,N,N,,N,Y,0,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581158,11,2025-02-05 14:35:53,1057791,80113,N,16,0,16,134210.23,2147363.68,8,171789.09,134210.23,N,N,,N,Y,0,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581159,12,2025-02-05 14:35:53,1057791;1057343,77153,N,400,0,400,173463.84,69385536,8,5550842.88,173463.84,Y,N,,Y,Y,0;1942795.37,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581160,13,2025-02-05 14:35:53,1057791;1057343,77146,N,400,0,400,124086.16,49634464,8,3970757.12,124086.16,Y,N,,Y,Y,0;1389764.81,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581161,14,2025-02-05 14:35:53,1057791;1057341,89015,N,12,0,12,792837.96,9514055.52,8,761124.44,792837.96,Y,N,,Y,Y,0;105555.56,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581162,15,2025-02-05 14:35:53,1057791;1057341,89012,N,96,0,96,370175,35536800,8,2842944,370175,Y,N,,Y,Y,0;422222.22,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581163,16,2025-02-05 14:35:53,1057791;1057341,89013,N,96,0,96,792837.96,76112444.16,8,6088995.53,792837.96,Y,N,,Y,Y,0;844444.44,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581164,17,2025-02-05 14:35:53,1057791;1057342,29043,N,96,0,96,359125,34476000,8,2758080,359125,Y,N,,Y,Y,0;436977.78,,1000102,
M0000001594510,Promotion Order,,TGS01,1013289,100054942,61410,11208,,11581165,18,2025-02-05 14:35:53,1057791;1057342,29044,N,120,0,120,787312.96,94477555.2,8,7558204.42,787312.96,Y,N,,Y,Y,0;1092555.56,,1000102,
