M0000001595810,Promotion Order,EAS.T02.L01.6230649,12339911_1,1013728,100078407,76671,47758,,11601319,1,2025-02-08 09:35:46,Normal Sales,89012,N,3,0,3,384259.26,1152777.78,8,92222.22,384259.26,N,N,,N,N,0,,1000102,
M0000001595810,Promotion Order,EAS.T02.L01.6230649,12339911_1,1013728,100078407,76671,47758,,11601320,2,2025-02-08 09:35:46,Normal Sales,29043,N,12,0,12,372222.22,4466666.64,8,357333.33,372222.22,N,N,,N,N,0,,1000102,
