100071838,WM HCM BINH TRUNG,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,,Tầng 5&& Mplaza SaiGon 39 Lê Duẩn,Phường Bến Nghé,Quận 1,TP. Hồ Chí Minh&&Việt Nam,Phường Bến Nghé,QUAN 1,HCM,73939,09111111110,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,75868149,12384344,HS,N,N,H,75868150,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,106.7573752,10.7850539,,,,,,,BANK,Y,N,N,1000102
100071838,WM HCM BINH TRUNG,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,,231 Nguyễn Thị Định,Phường Bình Trưng Tây,Quận 2,TP. Hồ Chí Minh,Phường Bình Trưng Tây,QUAN 2,HCM,73967,09111111110,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,75868149,12384344,HS,N,N,H,75868150,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.7573752,10.7850539,,,,,,,BANK,Y,Y,N,1000102
100071838,WM HCM BINH TRUNG,CÔNG TY CỔ PHẦN DỊCH VỤ THƯƠNG MẠI TỔNG HỢP WINCOMMERCE,01,,,VINMART12,,23 Lê Duẩn,Phường Bến Nghé,Quận 1,TP. Hồ Chí Minh&&Việt Nam,Phường Bến Nghé,QUAN 1,HCM,76497,09111111110,MT,HP_SP_C,0104918404,15ND,MT Price List 2 %,VINMART,None,75868149,12384344,HS,N,N,H,75868150,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,106.7573752,10.7850539,,,,,,,BANK,Y,Y,N,1000102
