M0000001595804,Promotion Order,AS.T02.L01.6258899,12339911_1,1013728,100076019,76053,47758,,11601293,1,2025-02-08 09:32:00,Normal Sales,10030,N,2,0,2,428703.7,857407.4,8,68592.59,428703.7,N,N,,N,N,0,,1000102,
M0000001595804,Promotion Order,AS.T02.L01.6258899,12339911_1,1013728,100076019,76053,47758,,11601294,2,2025-02-08 09:32:00,Normal Sales,51022,N,18,0,18,590740.74,10633333.32,8,850666.67,590740.74,N,N,,N,N,0,,1000102,
M0000001595804,Promotion Order,AS.T02.L01.6258899,12339911_1,1013728,100076019,76053,47758,,11601295,3,2025-02-08 09:32:00,Normal Sales,65002,N,276,0,276,37037.04,10222223.04,8,817777.84,37037.04,N,N,,N,N,0,,1000102,
M0000001595804,Promotion Order,AS.T02.L01.6258899,12339911_1,1013728,100076019,76053,47758,,11601296,4,2025-02-08 09:32:00,Normal Sales,35035,N,1,0,1,640000,640000,8,51200,640000,N,N,,N,N,0,,1000102,
