4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340960,1,2025-02-06 16:16:49,1057363,65002,N,720,30,0,35185,25333200,8,2026656,35185,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340961,2,2025-02-06 16:16:49,1057363,83008,N,3,0,3,821204,2463612,8,197088.96,821204,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340962,3,2025-02-06 16:16:49,1057363,29046,N,3,0,3,775833,2327499,8,186199.92,775833,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340963,4,2025-02-06 16:16:49,1057363,76032,N,3,0,3,1023102,3069306,8,245544.48,1023102,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340964,5,2025-02-06 16:16:49,1057363,10029,N,3,0,3,200900,602700,8,48216,200900,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340965,6,2025-02-06 16:16:49,1057363,10030,N,3,0,3,406700,1220100,8,97608,406700,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340966,7,2025-02-06 16:16:49,1057363,48193,N,3,0,3,312263,936789,8,74943.12,312263,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340967,8,2025-02-06 16:16:49,1057363,70009,N,3,0,3,389772,1169316,8,93545.28,389772,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340968,9,2025-02-06 16:16:49,1057363,29044,N,3,0,3,775833,2327499,8,186199.92,775833,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340969,10,2025-02-06 16:16:49,1057363,89015,N,3,0,3,781278,2343834,8,187506.72,781278,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340970,11,2025-02-06 16:16:49,1057363,76036,N,12,0,12,593898,7126776,8,570142.08,593898,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340971,12,2025-02-06 16:16:49,1057363,28007,N,30,0,30,43102,1293060,8,103444.8,43102,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340972,13,2025-02-06 16:16:49,1057363,89013,N,6,0,6,781278,4687668,8,375013.44,781278,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340973,14,2025-02-06 16:16:49,1057363,89012,N,6,0,6,364778,2188668,8,175093.44,364778,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340974,15,2025-02-06 16:16:49,1057363,89016,N,6,0,6,364778,2188668,8,175093.44,364778,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340975,16,2025-02-06 16:16:49,1057363,89017,N,6,0,6,781278,4687668,8,375013.44,781278,N,N,,N,Y,0,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,7711173883340976,17,2025-02-06 16:16:49,1057363;1057449,35027,N,48,1,0,19850,952800,8,76224,19850,Y,N,,Y,Y,0;76223.15,,1000103,
4168453249,Promotion Order,,12074470,1002207,100071851,73980,6364,,11591206,18,2025-02-06 16:16:49,1057449,,Y,1,0,1,76223.15,76223.15,8,6097.85,0,N,N,,Y,Y,76223.15,,1000103,
