PO100432963,Promotion Order,PO_DA_GT-,12340757,1008094,768000010,71087,214,,956858,1,2025-02-07 16:16:55,Normal Sales,77146,N,40,10,0,124768.49,4990739.6,8,399259.17,124768.49,N,N,,N,N,0,GT,1000103,
PO100432963,Promotion Order,PO_DA_GT-,12340757,1008094,768000010,71087,214,,956859,2,2025-02-07 16:16:55,Normal Sales,35171,N,40,10,0,222800.93,8912037.2,8,712962.98,222800.93,N,N,,N,N,0,GT,1000103,
PO100432963,Promotion Order,PO_DA_GT-,12340757,1008094,768000010,71087,214,,956860,3,2025-02-07 16:16:55,Normal Sales,89123,N,60,5,0,797222.22,47833333.2,8,3826666.66,797222.22,N,N,,N,N,0,GT,1000103,
PO100432963,Promotion Order,PO_DA_GT-,12340757,1008094,768000010,71087,214,,956861,4,2025-02-07 16:16:55,Normal Sales,89135,N,24,2,0,372222.22,8933333.28,8,714666.66,372222.22,N,N,,N,N,0,GT,1000103,
PO100432963,Promotion Order,PO_DA_GT-,12340757,1008094,768000010,71087,214,,956862,5,2025-02-07 16:16:55,Normal Sales,29189,N,12,1,0,791666.67,9500000.04,8,760000,791666.67,N,N,,N,N,0,GT,1000103,
PO100432963,Promotion Order,PO_DA_GT-,12340757,1008094,768000010,71087,214,,956863,6,2025-02-07 16:16:55,Normal Sales,76190,N,18,3,0,606018.52,10908333.36,8,872666.67,606018.52,N,N,,N,N,0,GT,1000103,
PO100432963,Promotion Order,PO_DA_GT-,12340757,1008094,768000010,71087,214,,956864,7,2025-02-07 16:16:55,Normal Sales,76179,N,24,2,0,291666.67,7000000.08,8,560000.01,291666.67,N,N,,N,N,0,GT,1000103,
PO100432963,Promotion Order,PO_DA_GT-,12340757,1008094,768000010,71087,214,,956865,8,2025-02-07 16:16:55,Normal Sales,43023,N,12,1,0,279545.45,3354545.4,8,268363.63,279545.45,N,N,,N,N,0,GT,1000103,
PO100432963,Promotion Order,PO_DA_GT-,12340757,1008094,768000010,71087,214,,956866,9,2025-02-07 16:16:55,Normal Sales,35023,N,120,5,0,37500,4500000,8,360000,37500,N,N,,N,N,0,GT,1000103,
PO100432963,Promotion Order,PO_DA_GT-,12340757,1008094,768000010,71087,214,,956867,10,2025-02-07 16:16:55,Normal Sales,76187,N,6,1,0,606018.52,3636111.12,8,290888.89,606018.52,N,N,,N,N,0,GT,1000103,
