M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610182,1,2025-02-10 14:11:23,1057791;1057338,10030,N,36,0,36,412717.27,14857821.72,8,1188625.74,412717.27,Y,N,,Y,Y,0;302766.67,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610183,2,2025-02-10 14:11:23,1057791;1057338,13018,N,6,0,6,504030.68,3024184.08,8,241934.73,504030.68,Y,N,,Y,Y,0;50461.11,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610184,3,2025-02-10 14:11:23,1057791;1057338,51021,N,24,0,24,273035.19,6552844.56,8,524227.56,273035.19,Y,N,,Y,Y,0;100911.11,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610185,4,2025-02-10 14:11:23,1057791;1057338,32056,N,24,0,24,458374.07,11000977.68,8,880078.21,458374.07,Y,N,,Y,Y,0;201844.44,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610186,5,2025-02-10 14:11:23,1057791;1057338,32211,N,12,0,12,458374.07,5500488.84,8,440039.11,458374.07,Y,N,,Y,Y,0;100922.22,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610187,6,2025-02-10 14:11:23,1057791;1057338,87006,N,3,0,3,519851.85,1559555.55,8,124764.44,519851.85,Y,N,,Y,Y,0;25230.56,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610188,7,2025-02-10 14:11:23,1057791;1057339,43023,N,36,0,36,278008.33,10008299.88,8,800663.99,278008.33,Y,N,,Y,Y,0;183333.33,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610189,8,2025-02-10 14:11:23,1057791;1057339,48040,N,48,0,48,316883.33,15210399.84,8,1216831.99,316883.33,Y,N,,Y,Y,0;244444.44,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610190,9,2025-02-10 14:11:23,1057791;1057339,48192,N,24,0,24,316883.33,7605199.92,8,608415.99,316883.33,Y,N,,Y,Y,0;122222.22,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610191,10,2025-02-10 14:11:23,1057791;1057339,45032,N,24,0,24,386499.07,9275977.68,8,742078.21,386499.07,Y,N,,Y,Y,0;122222.22,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610192,11,2025-02-10 14:11:23,1057791;1057339,45180,N,12,0,12,386499.07,4637988.84,8,371039.11,386499.07,Y,N,,Y,Y,0;61111.11,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610193,12,2025-02-10 14:11:23,1057791;1057339,70176,N,18,0,18,395539.81,7119716.58,8,569577.33,395539.81,Y,N,,Y,Y,0;91666.67,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610194,13,2025-02-10 14:11:23,1057791;1057340,76179,N,48,0,48,290062.96,13923022.08,8,1113841.77,290062.96,Y,N,,Y,Y,0;201822.22,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610195,14,2025-02-10 14:11:23,1057791;1057340,76165,N,18,0,18,1038239.81,18688316.58,8,1495065.33,1038239.81,Y,N,,Y,Y,0;302766.67,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610196,15,2025-02-10 14:11:23,1057791;1057341,89135,N,216,0,216,370175,79957800,8,6396624,370175,Y,N,,Y,Y,0;950000,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610197,16,2025-02-10 14:11:23,1057791;1057341,89013,N,240,0,240,792837.96,190281110.4,8,15222488.83,792837.96,Y,N,,Y,Y,0;2111111.11,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610198,17,2025-02-10 14:11:23,1057791;1057341,89123,N,468,0,468,792837.96,371048165.28,8,29683853.22,792837.96,Y,N,,Y,Y,0;4116666.67,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610199,18,2025-02-10 14:11:23,1057791;1057341,89015,N,12,0,12,792837.96,9514055.52,8,761124.44,792837.96,Y,N,,Y,Y,0;105555.56,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610200,19,2025-02-10 14:11:23,1057791;1057341,89124,N,144,0,144,792837.96,114168666.24,8,9133493.3,792837.96,Y,N,,Y,Y,0;1266666.67,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610201,20,2025-02-10 14:11:23,1057791;1057342,29043,N,72,0,72,359125,25857000,8,2068560,359125,Y,N,,Y,Y,0;327733.33,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610202,21,2025-02-10 14:11:23,1057791;1057342,29189,N,408,0,408,787312.96,321223687.68,8,25697895.01,787312.96,Y,N,,Y,Y,0;3714688.89,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610203,22,2025-02-10 14:11:23,1057791;1057343,77146,N,400,0,400,124086.16,49634464,8,3970757.12,124086.16,Y,N,,Y,Y,0;1389764.81,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610204,23,2025-02-10 14:11:23,1057791;1057343,77009,N,960,0,960,11280.56,10829337.6,8,866347.01,11280.56,Y,N,,Y,Y,0;303221.3,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610205,24,2025-02-10 14:11:23,1057791;1057343,77008,N,480,0,480,15769.44,7569331.2,8,605546.5,15769.44,Y,N,,Y,Y,0;211940.74,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610206,25,2025-02-10 14:11:23,1057791;1057343,77153,N,60,0,60,173463.84,10407830.4,8,832626.43,173463.84,Y,N,,Y,Y,0;291419.44,,1000103,
M0000001596535,Promotion Order,,TGS11,1013289,100054949,60964,8864,,11610207,26,2025-02-10 14:11:23,1057791;1057344,35027,N,960,0,960,20143.52,19337779.2,8,1547022.34,20143.52,Y,N,,Y,Y,0;444768.52,,1000103,
