DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
1SO32502-10447,1/001,C25TSG,00007533,Promotion Order,002F113A84B3B84FADBED52E0D71526D19,TransactionID: 733694ed-8556-4be7-a7ff-870dc47b3bca -> Invoice with fkey 1SO32502-10447- Accepted at 2/4/2025 4:05:12 PM,Normal
