DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
3SO32502-10780,1/001,C25TDN,00004065,Promotion Order,00D27FF6782F5149FC8D871E3610CABFD9,TransactionID: 8a212b80-c719-49fc-a3d4-1bcebd7ad970 -> Invoice with fkey 3SO32502-10780- Accepted at 2/5/2025 5:29:20 PM,Normal
