DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
3AR12502-11116,1/001,C25TDN,00004477,Commercial Discount Invoice,00B61F4B42C06B432AAA54E07602F4A9BE,TransactionID: 7c2f117b-1311-41d9-b6d6-7c9029f86c97 -> Invoice with fkey 3AR12502-11116- Accepted at 2/7/2025 4:59:30 PM,Normal
