4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,8263173875018317,1,2025-02-05 17:09:43,1057363,65002,N,120,0,120,35185,4222200,8,337776,35185,N,N,,N,Y,0,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,8263173875018318,2,2025-02-05 17:09:43,1057363,35023,N,36,0,36,36750,1323000,8,105840,36750,N,N,,N,Y,0,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,8263173875018319,3,2025-02-05 17:09:43,1057363,29046,N,2,0,2,775833,1551666,8,124133.28,775833,N,N,,N,Y,0,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,8263173875018320,4,2025-02-05 17:09:43,1057363;1057449,35027,N,144,0,144,19850,2858400,8,228672,19850,Y,N,,Y,Y,0;228671.3,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,8263173875018321,5,2025-02-05 17:09:43,1057363;1057449,35026,N,96,0,96,29151,2798496,8,223879.68,29151,Y,N,,Y,Y,0;223879.63,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,8263173875018322,6,2025-02-05 17:09:43,1057363,89015,N,3,0,3,781278,2343834,8,187506.72,781278,N,N,,N,Y,0,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,8263173875018323,7,2025-02-05 17:09:43,1057363,89017,N,3,0,3,781278,2343834,8,187506.72,781278,N,N,,N,Y,0,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,8263173875018324,8,2025-02-05 17:09:43,1057363,89013,N,3,0,3,781278,2343834,8,187506.72,781278,N,N,,N,Y,0,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,8263173875018325,9,2025-02-05 17:09:43,1057363,89012,N,5,0,5,364778,1823890,8,145911.2,364778,N,N,,N,Y,0,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,8263173875018326,10,2025-02-05 17:09:43,1057363,83008,N,3,0,3,821204,2463612,8,197088.96,821204,N,N,,N,Y,0,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,8263173875018327,11,2025-02-05 17:09:43,1057363;1057447,77008,N,240,0,240,15856,3805440,8,304435.2,15856,Y,N,,Y,Y,0;304435.19,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,8263173875018328,12,2025-02-05 17:09:43,1057363,76036,N,2,0,2,593898,1187796,8,95023.68,593898,N,N,,N,Y,0,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,11584804,13,2025-02-05 17:09:43,1057447,,Y,1,0,1,304435.19,304435.19,8,24354.82,0,N,N,,Y,Y,304435.19,,1000102,
4168445816,Promotion Order,,VC_12066855_1,1002207,100071838,73967,2008,,11584805,14,2025-02-05 17:09:43,1057449,,Y,1,0,1,452550.93,452550.93,8,36204.07,0,N,N,,Y,Y,452550.93,,1000102,
