110008951,CONG TY TNHH DICH VU EB,CÔNG TY TNHH DỊCH VỤ EB,01,,,bigc12345,Giao Hàng Tại Siêu Thị Big C Mỹ Tho,163 Phan Đăng Lưu,Phường 01,Quận Phú Nhuận,TP. Hồ Chí Minh,Phường 01,QUAN PHU NHUAN,HCM,3834687,0911111111,MT,HP_SP_C,0105696842,45ND,MT Price List 2 %,BIG C,None,3913900161,12384114_1,HS,N,N,H,3913900162,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,,,,,,,,,BANK,Y,Y,Y,1000102
110008951,CONG TY TNHH DICH VU EB,CÔNG TY TNHH DỊCH VỤ EB,01,,,bigc12345,,545 Lê Văn Phẩm,Phường 5,TP. Mỹ Tho,Tỉnh Tiền Giang,Phường 09,QUAN PHU NHUAN,HCM,3834737,0911111111,MT,HP_SP_C,0105696842,45ND,MT Price List 2 %,BIG C,None,3913900161,12384114_1,HS,N,N,H,3913900162,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,,,,,,,,,BANK,Y,Y,N,1000102
