E039103882831489,Promotion Order,,VC_10761390_1,1008094,100087916,8223172104030584,158,,10735173882831489,1,2025-02-06 14:51:54,Normal Sales,28125,N,2,1,0,483796.28,967592.56,8,77407.4,483796.28,N,N,,N,N,0,,1000102,
E039103882831489,Promotion Order,,VC_10761390_1,1008094,100087916,8223172104030584,158,,10735173882831490,2,2025-02-06 14:51:54,Normal Sales,65002,N,96,4,0,35185.19,3377778.24,8,270222.26,35185.19,N,N,,N,N,0,,1000102,
