M0000001594851,Promotion Order,,12314273,1010842,110003774,80925,9358,,11586327,1,2025-02-06 10:30:53,Normal Sales,78103,N,36,3,0,60277.76,2169999.36,8,173599.95,60277.76,N,N,,N,N,0,,1000102,
M0000001594851,Promotion Order,,12314273,1010842,110003774,80925,9358,,11586328,2,2025-02-06 10:30:53,Normal Sales,85005,N,12,0,12,274350,3292200,8,263376,274350,N,N,,N,N,0,,1000102,
