91049819,Promotion Order,,VC_12287948_1,1002206,100082109,78153,2008,10158,10760173916189691,1,2025-02-10 11:31:36,1057348;1056756,89013,N,12,0,12,785264,9423168,8,753853.44,785264,N,N,,Y,Y,0;0,,1000102,
91049819,Promotion Order,,VC_12287948_1,1002206,100082109,78153,2008,10158,11608763,2,2025-02-10 11:31:36,1056756,E2439,N,4,4,0,0,0,0,0,0,N,Y,10760173916189691,Y,N,0,,1000102,
91049819,Promotion Order,,VC_12287948_1,1002206,100082109,78153,2008,10158,10760173916189692,3,2025-02-10 11:31:36,1057348;1056754,29046,N,12,0,12,779792,9357504,8,748600.32,779792,N,N,,Y,Y,0;0,,1000102,
91049819,Promotion Order,,VC_12287948_1,1002206,100082109,78153,2008,10158,11608765,4,2025-02-10 11:31:36,1056754,L2424,N,3,3,0,0,0,0,0,0,N,Y,10760173916189692,Y,N,0,,1000102,
91049819,Promotion Order,,VC_12287948_1,1002206,100082109,78153,2008,10158,10760173916189693,5,2025-02-10 11:31:36,1057348,65002,N,480,20,0,35185,16888800,8,1351104,35185,N,N,,N,Y,0,,1000102,
