M0000001594992,Promotion Order,,12334128,1010842,D10080392,43789,9358,,11588828,1,2025-02-06 14:10:30,Normal Sales,29043,N,120,5,0,343055.55,41166666,8,3293333.28,343055.55,N,N,,N,N,0,,1000102,
M0000001594992,Promotion Order,,12334128,1010842,D10080392,43789,9358,,11588829,2,2025-02-06 14:10:30,Normal Sales,65002,N,600,25,0,35185.19,21111114,8,1688889.12,35185.19,N,N,,N,N,0,,1000102,
M0000001594992,Promotion Order,,12334128,1010842,D10080392,43789,9358,,11588830,3,2025-02-06 14:10:30,Normal Sales,79006,N,600,25,0,51374.07,30824442,8,2465955.36,51374.07,N,N,,N,N,0,,1000102,
