90928029,Promotion Order,,VC_12287948_1,1002206,100082109,78153,2008,10158,10760173857748314,1,2025-02-03 17:11:23,1057348,89016,N,24,0,24,366639,8799336,8,703946.88,366639,N,N,,N,Y,0,,1000102,
90928029,Promotion Order,,VC_12287948_1,1002206,100082109,78153,2008,10158,10760173857748315,2,2025-02-03 17:11:23,1057348,28007,N,90,0,90,43322,3898980,8,311918.4,43322,N,N,,N,Y,0,,1000102,
90928029,Promotion Order,,VC_12287948_1,1002206,100082109,78153,2008,10158,10760173857748316,3,2025-02-03 17:11:23,1057348;1056754,29044,N,12,0,12,779792,9357504,8,748600.32,779792,N,N,,Y,Y,0;0,,1000102,
90928029,Promotion Order,,VC_12287948_1,1002206,100082109,78153,2008,10158,11571214,4,2025-02-03 17:11:23,1056754,L2424,N,3,3,0,0,0,0,0,0,N,Y,10760173857748316,Y,N,0,,1000102,
