10041001056374,Promotion Order,,110473,1002529,110007389,3238737,2008,10158,9524173854007912,1,2025-02-03 06:47:59,1057358,89014,N,12,1,0,789250,9471000,8,757680,789250,N,N,,N,Y,0,,1000102,
10041001056374,Promotion Order,,110473,1002529,110007389,3238737,2008,10158,9524173854007913,2,2025-02-03 06:47:59,1057358;1056756,89015,N,36,3,0,789250,28413000,8,2273040,789250,N,N,,Y,Y,0;0,,1000102,
10041001056374,Promotion Order,,110473,1002529,110007389,3238737,2008,10158,11562475,3,2025-02-03 06:47:59,1056756,E2439,N,6,6,0,0,0,0,0,0,N,Y,9524173854007913;9524173854007914,Y,N,0,,1000102,
10041001056374,Promotion Order,,110473,1002529,110007389,3238737,2008,10158,9524173854007914,4,2025-02-03 06:47:59,1057358;1056756,89017,N,36,3,0,789250,28413000,8,2273040,789250,N,N,,Y,Y,0;0,,1000102,
10041001056374,Promotion Order,,110473,1002529,110007389,3238737,2008,10158,9524173854007915,5,2025-02-03 06:47:59,1057358,89016,N,24,1,0,368500,8844000,8,707520,368500,N,N,,N,Y,0,,1000102,
10041001056374,Promotion Order,,110473,1002529,110007389,3238737,2008,10158,9524173854007916,6,2025-02-03 06:47:59,1057358;1056754,29044,N,12,1,0,783750,9405000,8,752400,783750,N,N,,Y,Y,0;0,,1000102,
10041001056374,Promotion Order,,110473,1002529,110007389,3238737,2008,10158,11562479,7,2025-02-03 06:47:59,1056754,L2424,N,3,3,0,0,0,0,0,0,N,Y,9524173854007916,Y,N,0,,1000102,
10041001056374,Promotion Order,,110473,1002529,110007389,3238737,2008,10158,9524173854007917,8,2025-02-03 06:47:59,1057358,89013,N,156,13,0,789250,123123000,8,9849840,789250,N,N,,N,Y,0,,1000102,
10041001056374,Promotion Order,,110473,1002529,110007389,3238737,2008,10158,9524173854007918,9,2025-02-03 06:47:59,1057358,29043,N,24,1,0,357500,8580000,8,686400,357500,N,N,,N,Y,0,,1000102,
10041001056374,Promotion Order,,110473,1002529,110007389,3238737,2008,10158,9524173854007919,10,2025-02-03 06:47:59,1057358,89012,N,24,1,0,368500,8844000,8,707520,368500,N,N,,N,Y,0,,1000102,
