90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717654,1,2025-02-03 08:46:16,1057348;1057767,32056,N,12,1,0,460909,5530908,8,442472.64,460909,N,N,,Y,Y,0;0,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,11562829,2,2025-02-03 08:46:16,1057767,S2449,N,2,2,0,0,0,0,0,0,N,Y,10330173854717654,Y,N,0,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717655,3,2025-02-03 08:46:16,1057348,79006,N,360,15,0,52169,18780840,8,1502467.2,52169,N,N,,N,Y,0,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717656,4,2025-02-03 08:46:16,1057348;1056756,89017,N,24,2,0,785264,18846336,8,1507706.88,785264,N,N,,Y,Y,0;0,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,11562832,5,2025-02-03 08:46:16,1056756,E2439,N,12,12,0,0,0,0,0,0,N,Y,10330173854717656;10330173854717659,Y,N,0,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717657,6,2025-02-03 08:46:16,1057348,89013,N,24,2,0,785264,18846336,8,1507706.88,785264,N,N,,N,Y,0,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717658,7,2025-02-03 08:46:16,1057348;1057447,77010,N,144,3,0,15619,2249136,8,179930.88,15619,Y,N,,Y,Y,0;179930.56,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717659,8,2025-02-03 08:46:16,1057348;1056756,83008,N,12,1,0,825394,9904728,8,792378.24,825394,N,N,,Y,Y,0;0,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717660,9,2025-02-03 08:46:16,1057348;1057447,77009,N,480,10,0,11343,5444640,8,435571.2,11343,Y,N,,Y,Y,0;435570.37,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717661,10,2025-02-03 08:46:16,1057348;1057449,35030,N,96,2,0,29299,2812704,8,225016.32,29299,Y,N,,Y,Y,0;225015.74,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717662,11,2025-02-03 08:46:16,1057348;1056754,29046,N,12,1,0,779792,9357504,8,748600.32,779792,N,N,,Y,Y,0;0,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,11562839,12,2025-02-03 08:46:16,1056754,L2424,N,3,3,0,0,0,0,0,0,N,Y,10330173854717662,Y,N,0,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717663,13,2025-02-03 08:46:16,1057348;1057449,35027,N,240,5,0,19951,4788240,8,383059.2,19951,Y,N,,Y,Y,0;383058.33,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717664,14,2025-02-03 08:46:16,1057348;1057445,80106,N,144,3,0,12269,1766736,8,141338.88,12269,Y,N,,Y,Y,0;141338.89,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717665,15,2025-02-03 08:46:16,1057348;1057445,80107,N,144,3,0,17593,2533392,8,202671.36,17593,Y,N,,Y,Y,0;202671.3,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717666,16,2025-02-03 08:46:16,1057348,28007,N,150,0,150,43322,6498300,8,519864,43322,N,N,,N,Y,0,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717667,17,2025-02-03 08:46:16,1057348,65002,N,360,15,0,35185,12666600,8,1013328,35185,N,N,,N,Y,0,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717668,18,2025-02-03 08:46:16,1057348;1057447,77008,N,480,10,0,15856,7610880,8,608870.4,15856,Y,N,,Y,Y,0;608870.37,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,10330173854717669,19,2025-02-03 08:46:16,1057348,29189,N,12,1,0,779792,9357504,8,748600.32,779792,N,N,,N,Y,0,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,11562847,20,2025-02-03 08:46:16,1057445,,Y,1,0,1,344010.19,344010.19,8,27520.82,0,N,N,,Y,Y,344010.19,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,11562848,21,2025-02-03 08:46:16,1057447,,Y,1,0,1,1224371.3,1224371.3,8,97949.7,0,N,N,,Y,Y,1224371.3,,1000102,
90776121,Promotion Order,,12375065,1002206,100082142,78186,2008,10158,11562849,22,2025-02-03 08:46:16,1057449,,Y,1,0,1,608074.07,608074.07,8,48645.93,0,N,N,,Y,Y,608074.07,,1000102,
