DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
6SO32502-10275,1/001,C25TNA,00001565,Promotion Order,004BEB09CAA0E6449D9E5426101242CD63,TransactionID: 1bd30fd8-2050-44ca-8838-d4c6efbe90e1 -> Invoice with fkey 6SO32502-10275- Accepted at 2/7/2025 4:21:31 PM,Normal
