90939167A,Promotion Order,,VC_12373747_3,1002206,100082310,78415,760,,10534173881116999,1,2025-02-06 10:06:09,1057348;1057449,35026,N,48,0,48,29299,1406352,8,112508.16,29299,Y,N,,Y,Y,0;112507.41,,1000105,
90939167A,Promotion Order,,VC_12373747_3,1002206,100082310,78415,760,,10534173881117000,2,2025-02-06 10:06:09,1057348;1057449,35027,N,96,0,96,19951,1915296,8,153223.68,19951,Y,N,,Y,Y,0;153223.15,,1000105,
90939167A,Promotion Order,,VC_12373747_3,1002206,100082310,78415,760,,10534173881117001,3,2025-02-06 10:06:09,1057348;1057445,80106,N,48,0,48,12269,588912,8,47112.96,12269,Y,N,,Y,Y,0;47112.96,,1000105,
90939167A,Promotion Order,,VC_12373747_3,1002206,100082310,78415,760,,10534173881117002,4,2025-02-06 10:06:09,1057348,65002,N,48,2,0,35185,1688880,8,135110.4,35185,N,N,,N,Y,0,,1000105,
90939167A,Promotion Order,,VC_12373747_3,1002206,100082310,78415,760,,10534173881117003,5,2025-02-06 10:06:09,1057348,70009,N,3,0,3,391761,1175283,8,94022.64,391761,N,N,,N,Y,0,,1000105,
90939167A,Promotion Order,,VC_12373747_3,1002206,100082310,78415,760,,10534173881117004,6,2025-02-06 10:06:09,1057348;1057447,77008,N,144,3,0,15856,2283264,8,182661.12,15856,Y,N,,Y,Y,0;182661.11,,1000105,
90939167A,Promotion Order,,VC_12373747_3,1002206,100082310,78415,760,,10534173881117005,7,2025-02-06 10:06:09,1057348,29044,N,6,0,6,779792,4678752,8,374300.16,779792,N,N,,N,Y,0,,1000105,
90939167A,Promotion Order,,VC_12373747_3,1002206,100082310,78415,760,,11585996,8,2025-02-06 10:06:09,1057445,,Y,1,0,1,47112.96,47112.96,8,3769.04,0,N,N,,Y,Y,47112.96,,1000105,
90939167A,Promotion Order,,VC_12373747_3,1002206,100082310,78415,760,,11585997,9,2025-02-06 10:06:09,1057447,,Y,1,0,1,182661.11,182661.11,8,14612.89,0,N,N,,Y,Y,182661.11,,1000105,
90939167A,Promotion Order,,VC_12373747_3,1002206,100082310,78415,760,,11585998,10,2025-02-06 10:06:09,1057449,,Y,1,0,1,265730.56,265730.56,8,21258.44,0,N,N,,Y,Y,265730.56,,1000105,
