DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM22502-10038,6/001,C25NSG,00000487,0072FF6EA079AB4D738B3FF990D880BCD9,TransactionID: 096371d8-220b-451e-a106-b816bce02c28 -> Invoice with fkey 1IM22502-10038- Accepted at 2/4/2025 2:09:25 PM
