DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
1IM22502-10042,6/001,C25NSG,00000491,001E3C1D3FA47A47BAA9B050FCA76FE710,TransactionID: 57f7d4a8-017c-4c46-9b8a-c3586997df6c -> Invoice with fkey 1IM22502-10042- Accepted at 2/4/2025 2:23:31 PM
