DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
6IM22502-10010,6/001,C25NNA,00000017,001AE1B27B57574CB6BF8B05587561809F,TransactionID: 16fb698d-5f93-4859-90bc-4b63ca371b59 -> Invoice with fkey 6IM22502-10010- Accepted at 2/8/2025 10:05:31 AM
