DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
6IM22502-10009,6/001,C25NNA,00000016,00DD45E9B7B1014FD9A36D38317CD5BE3C,TransactionID: 29ee2e57-632d-4aea-9628-7e23e92d5c07 -> Invoice with fkey 6IM22502-10009- Accepted at 2/8/2025 10:05:24 AM
