2506046656674,Promotion Order,,12074470,1002207,752002317,1400495,6364,7964,7711173882530196,1,2025-02-06 14:01:41,1057357,48038,N,6,0,6,537663,3225978,8,258078.24,537663,N,N,,N,Y,0,,1000103,
2506046656674,Promotion Order,,12074470,1002207,752002317,1400495,6364,7964,7711173882530197,2,2025-02-06 14:01:41,1057357;1058779,76036,N,120,10,0,593898,71267760,8,5701420.8,593898,N,N,,Y,Y,0;0,,1000103,
2506046656674,Promotion Order,,12074470,1002207,752002317,1400495,6364,7964,11588659,3,2025-02-06 14:01:41,1058779,P25006,N,30,30,0,0,0,0,0,0,N,Y,7711173882530197,Y,N,0,,1000103,
2506046656674,Promotion Order,,12074470,1002207,752002317,1400495,6364,7964,7711173882530198,4,2025-02-06 14:01:41,1057357,76178,N,24,0,24,593898,14253552,8,1140284.16,593898,N,N,,N,Y,0,,1000103,
2506046656674,Promotion Order,,12074470,1002207,752002317,1400495,6364,7964,7711173882530199,5,2025-02-06 14:01:41,1057357,29189,N,18,0,18,775833,13964994,8,1117199.52,775833,N,N,,N,Y,0,,1000103,
2506046656674,Promotion Order,,12074470,1002207,752002317,1400495,6364,7964,7711173882530200,6,2025-02-06 14:01:41,1057357,29044,N,6,0,6,775833,4654998,8,372399.84,775833,N,N,,N,Y,0,,1000103,
2506046656674,Promotion Order,,12074470,1002207,752002317,1400495,6364,7964,7711173882530201,7,2025-02-06 14:01:41,1057357,89012,N,24,1,0,364778,8754672,8,700373.76,364778,N,N,,N,Y,0,,1000103,
2506046656674,Promotion Order,,12074470,1002207,752002317,1400495,6364,7964,7711173882530202,8,2025-02-06 14:01:41,1057357,89013,N,7,0,7,781278,5468946,8,437515.68,781278,N,N,,N,Y,0,,1000103,
2506046656674,Promotion Order,,12074470,1002207,752002317,1400495,6364,7964,7711173882530203,9,2025-02-06 14:01:41,1057357,89123,N,17,0,17,781278,13281726,8,1062538.08,781278,N,N,,N,Y,0,,1000103,
2506046656674,Promotion Order,,12074470,1002207,752002317,1400495,6364,7964,7711173882530204,10,2025-02-06 14:01:41,1057357,89015,N,12,1,0,781278,9375336,8,750026.88,781278,N,N,,N,Y,0,,1000103,
