2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812440,1,2025-02-10 16:02:04,1057366;1057449,35026,N,48,0,48,29448,1413504,8,113080.32,29448,Y,N,,Y,Y,0;113079.63,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812441,2,2025-02-10 16:02:04,1057366;1057449,35027,N,48,0,48,20052,962496,8,76999.68,20052,Y,N,,Y,Y,0;76999.07,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812442,3,2025-02-10 16:02:04,1057366,89123,N,3,0,3,789250,2367750,8,189420,789250,N,N,,N,Y,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812443,4,2025-02-10 16:02:04,1057366,76035,N,2,0,2,288750,577500,8,46200,288750,N,N,,N,Y,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812444,5,2025-02-10 16:02:04,1057366;1057447,77009,N,48,0,48,11343,544464,8,43557.12,11343,Y,N,,Y,Y,0;43556.48,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812445,6,2025-02-10 16:02:04,1057366,76032,N,1,0,1,1033542,1033542,8,82683.36,1033542,N,N,,N,Y,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812446,7,2025-02-10 16:02:04,1057366,76036,N,2,0,2,599958,1199916,8,95993.28,599958,N,N,,N,Y,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812447,8,2025-02-10 16:02:04,1057366;1056756,89014,N,3,0,3,789250,2367750,8,189420,789250,N,N,,Y,Y,0;0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,11613154,9,2025-02-10 16:02:04,1056756,E2439,N,4,4,0,0,0,0,0,0,N,Y,10191173917812447;10191173917812451;10191173917812458;10191173917812459,Y,N,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812448,10,2025-02-10 16:02:04,1057366;1057447,77008,N,48,0,48,15856,761088,8,60887.04,15856,Y,N,,Y,Y,0;60887.04,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812449,11,2025-02-10 16:02:04,1057366;1057449,35030,N,48,0,48,29448,1413504,8,113080.32,29448,Y,N,,Y,Y,0;113079.63,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812450,12,2025-02-10 16:02:04,1057366,29043,N,3,0,3,357500,1072500,8,85800,357500,N,N,,N,Y,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812451,13,2025-02-10 16:02:04,1057366;1056756,83008,N,3,0,3,829583,2488749,8,199099.92,829583,N,N,,Y,Y,0;0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812452,14,2025-02-10 16:02:04,1057366,29046,N,6,0,6,783750,4702500,8,376200,783750,N,N,,N,Y,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812453,15,2025-02-10 16:02:04,1057366,35023,N,24,0,24,37125,891000,8,71280,37125,N,N,,N,Y,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812454,16,2025-02-10 16:02:04,1057366,89016,N,3,0,3,368500,1105500,8,88440,368500,N,N,,N,Y,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812455,17,2025-02-10 16:02:04,1057366,28007,N,30,0,30,43542,1306260,8,104500.8,43542,N,N,,N,Y,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812456,18,2025-02-10 16:02:04,1057366,29189,N,6,0,6,783750,4702500,8,376200,783750,N,N,,N,Y,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812457,19,2025-02-10 16:02:04,1057366,89012,N,3,0,3,368500,1105500,8,88440,368500,N,N,,N,Y,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812458,20,2025-02-10 16:02:04,1057366;1056756,89015,N,3,0,3,789250,2367750,8,189420,789250,N,N,,Y,Y,0;0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812459,21,2025-02-10 16:02:04,1057366;1056756,89017,N,3,0,3,789250,2367750,8,189420,789250,N,N,,Y,Y,0;0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,10191173917812460,22,2025-02-10 16:02:04,1057366,79006,N,48,0,48,52433,2516784,8,201342.72,52433,N,N,,N,Y,0,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,11613168,23,2025-02-10 16:02:04,1057447,,Y,1,0,1,104443.52,104443.52,8,8355.48,0,N,N,,Y,Y,104443.52,,1000103,
2000742,Promotion Order,,12373659,1002529,100092396,81354,6364,7964,11613169,24,2025-02-10 16:02:04,1057449,,Y,1,0,1,303158.33,303158.33,8,24252.67,0,N,N,,Y,Y,303158.33,,1000103,
