100092378,CONG TY TNHH BAN LE FUJIMART VIET NAM,CÔNG TY TNHH BÁN LẺ FUJIMART VIỆT NAM,01,,,FUJI,CONG TY TNHH BAN LE FUJIMART VIET NAM,Số 142 Lê Duẩn,Phường Khâm Thiên,Quận Đống Đa,TP. Hà Nội,Phường Khâm Thiên,QUAN DONG DA,HNI,81227,,MT,MM_C,0108432911,15ND,MT Price List 1 %,FUJI,None,40000000,12373659,M&FS,N,N,H,40000001,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,105.8478975,21.0116603,,,,,,,BANK,Y,Y,Y,1000103
100092378,CONG TY TNHH BAN LE FUJIMART VIET NAM,CÔNG TY TNHH BÁN LẺ FUJIMART VIỆT NAM,01,,,FUJI,,Số 51 Lê Đại Hành,Phường Lê Đại Hành,Quận Hai Bà Trưng,TP. Hà Nội,Phường Lê Đại Hành,QUAN HAI BA TRUNG,HNI,81228,,MT,MM_C,0108432911,15ND,MT Price List 1 %,FUJI,None,40000000,12373659,M&FS,N,N,H,40000001,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,105.8478975,21.0116603,,,,,,,BANK,Y,Y,N,1000103
