2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327250,1,2025-02-06 16:14:32,Normal Sales,79006,N,48,0,48,52433,2516784,8,201342.72,52433,N,N,,N,N,0,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327251,2,2025-02-06 16:14:32,Normal Sales,83008,N,2,0,2,829583,1659166,8,132733.28,829583,N,N,,N,N,0,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327252,3,2025-02-06 16:14:32,Normal Sales,29046,N,2,0,2,783750,1567500,8,125400,783750,N,N,,N,N,0,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327253,4,2025-02-06 16:14:32,1057449,35026,N,48,0,48,29448,1413504,8,113080.32,29448,Y,N,,Y,Y,113079.63,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327254,5,2025-02-06 16:14:32,Normal Sales,89014,N,2,0,2,789250,1578500,8,126280,789250,N,N,,N,N,0,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327255,6,2025-02-06 16:14:32,Normal Sales,89015,N,5,0,5,789250,3946250,8,315700,789250,N,N,,N,N,0,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327256,7,2025-02-06 16:14:32,Normal Sales,89017,N,5,0,5,789250,3946250,8,315700,789250,N,N,,N,N,0,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327257,8,2025-02-06 16:14:32,Normal Sales,28007,N,72,0,72,43542,3135024,8,250801.92,43542,N,N,,N,N,0,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327258,9,2025-02-06 16:14:32,1057447,77008,N,96,0,96,15856,1522176,8,121774.08,15856,Y,N,,Y,Y,121774.07,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327259,10,2025-02-06 16:14:32,Normal Sales,76036,N,3,0,3,599958,1799874,8,143989.92,599958,N,N,,N,N,0,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327260,11,2025-02-06 16:14:32,Normal Sales,29044,N,3,0,3,783750,2351250,8,188100,783750,N,N,,N,N,0,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327261,12,2025-02-06 16:14:32,Normal Sales,89012,N,5,0,5,368500,1842500,8,147400,368500,N,N,,N,N,0,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327262,13,2025-02-06 16:14:32,Normal Sales,29043,N,3,0,3,357500,1072500,8,85800,357500,N,N,,N,N,0,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,10191173883327263,14,2025-02-06 16:14:32,Normal Sales,76035,N,3,0,3,288750,866250,8,69300,288750,N,N,,N,N,0,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,11591156,15,2025-02-06 16:14:32,1057447,,Y,1,0,1,121774.07,121774.07,8,9741.93,0,N,N,,Y,Y,121774.07,,1000103,
2000105,Promotion Order,,12373659,1002529,100092396,81354,6364,,11591158,16,2025-02-06 16:14:32,1057449,,Y,1,0,1,113079.63,113079.63,8,9046.37,0,N,N,,Y,Y,113079.63,,1000103,
