2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,10191173882936092,1,2025-02-06 15:09:20,1057449,35030,N,48,0,48,29448,1413504,8,113080.32,29448,Y,N,,Y,Y,113079.63,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,10191173882936093,2,2025-02-06 15:09:20,1057449,35027,N,96,0,96,20052,1924992,8,153999.36,20052,Y,N,,Y,Y,153999.07,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,10191173882936094,3,2025-02-06 15:09:20,Normal Sales,89014,N,2,0,2,789250,1578500,8,126280,789250,N,N,,N,N,0,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,10191173882936095,4,2025-02-06 15:09:20,1057447,77009,N,96,0,96,11343,1088928,8,87114.24,11343,Y,N,,Y,Y,87113.89,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,10191173882936096,5,2025-02-06 15:09:20,Normal Sales,89015,N,4,0,4,789250,3157000,8,252560,789250,N,N,,N,N,0,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,10191173882936097,6,2025-02-06 15:09:20,Normal Sales,89017,N,4,0,4,789250,3157000,8,252560,789250,N,N,,N,N,0,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,10191173882936098,7,2025-02-06 15:09:20,Normal Sales,89016,N,6,0,6,368500,2211000,8,176880,368500,N,N,,N,N,0,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,10191173882936099,8,2025-02-06 15:09:20,Normal Sales,28007,N,24,0,24,43542,1045008,8,83600.64,43542,N,N,,N,N,0,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,10191173882936100,9,2025-02-06 15:09:20,Normal Sales,35023,N,24,0,24,37125,891000,8,71280,37125,N,N,,N,N,0,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,10191173882936101,10,2025-02-06 15:09:20,1057447,77008,N,48,0,48,15856,761088,8,60887.04,15856,Y,N,,Y,Y,60887.04,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,10191173882936102,11,2025-02-06 15:09:20,Normal Sales,89013,N,4,0,4,789250,3157000,8,252560,789250,N,N,,N,N,0,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,10191173882936103,12,2025-02-06 15:09:20,Normal Sales,76035,N,2,0,2,288750,577500,8,46200,288750,N,N,,N,N,0,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,11589672,13,2025-02-06 15:09:20,1057447,,Y,1,0,1,148000.93,148000.93,8,11840.07,0,N,N,,Y,Y,148000.93,,1000103,
2000279,Promotion Order,,12373659,1002529,100092421,81379,6364,,11589673,14,2025-02-06 15:09:20,1057449,,Y,1,0,1,267078.7,267078.7,8,21366.3,0,N,N,,Y,Y,267078.7,,1000103,
