2000064,Promotion Order,,12373659,1002529,100092407,81365,6364,,10191173883153181,1,2025-02-06 15:45:31,Normal Sales,65002,N,48,0,48,35185,1688880,8,135110.4,35185,N,N,,N,N,0,,1000103,
2000064,Promotion Order,,12373659,1002529,100092407,81365,6364,,10191173883153182,2,2025-02-06 15:45:31,Normal Sales,89013,N,2,0,2,789250,1578500,8,126280,789250,N,N,,N,N,0,,1000103,
