DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
1SO32502-10076,1/001,C25TSG,00007140,Promotion Order,001961F7BCA3434591AD6123EF92B09F7A,TransactionID: 59a2df61-7ba1-4c5e-b288-317b79235746 -> Invoice with fkey 1SO32502-10076- Accepted at 2/3/2025 10:38:58 AM,Normal
