PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958699,1,2025-02-10 15:21:07,Normal Sales,89123,N,24,2,0,797222.22,19133333.28,8,1530666.66,797222.22,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958700,2,2025-02-10 15:21:07,Normal Sales,89127,N,36,3,0,797222.22,28699999.92,8,2295999.99,797222.22,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958701,3,2025-02-10 15:21:07,Normal Sales,29189,N,24,2,0,791666.67,19000000.08,8,1520000.01,791666.67,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958702,4,2025-02-10 15:21:07,Normal Sales,89135,N,12,1,0,372222.22,4466666.64,8,357333.33,372222.22,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958703,5,2025-02-10 15:21:07,Normal Sales,51022,N,24,2,0,572727.27,13745454.48,8,1099636.36,572727.27,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958704,6,2025-02-10 15:21:07,Normal Sales,19077,N,24,2,0,487272.73,11694545.52,8,935563.64,487272.73,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958705,7,2025-02-10 15:21:07,Normal Sales,10030,N,3,0,3,415000,1245000,8,99600,415000,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958706,8,2025-02-10 15:21:07,Normal Sales,89012,N,48,2,0,372222.22,17866666.56,8,1429333.32,372222.22,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958707,9,2025-02-10 15:21:07,Normal Sales,77146,N,200,50,0,124768.49,24953698,8,1996295.84,124768.49,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958708,10,2025-02-10 15:21:07,Normal Sales,80113,N,20,5,0,134953.72,2699074.4,8,215925.95,134953.72,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958709,11,2025-02-10 15:21:07,Normal Sales,80112,N,8,2,0,193518.49,1548147.92,8,123851.83,193518.49,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958710,12,2025-02-10 15:21:07,Normal Sales,35193,N,40,20,0,412500,16500000,8,1320000,412500,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958711,13,2025-02-10 15:21:07,Normal Sales,28007,N,1500,50,0,43981.48,65972220,8,5277777.6,43981.48,N,N,,N,N,0,GT,1000105,
PO100433659,Promotion Order,PO_DA_GT-,10761610,1008094,325001969,62702,160,,958712,14,2025-02-10 15:21:07,Normal Sales,65002,N,2400,100,0,35185.19,84444456,8,6755556.48,35185.19,N,N,,N,N,0,GT,1000105,
