DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
7IM12502-10320,6/001,C25NHN,00000078,005917157E3CFD4F148A4EA60FCD263A29,TransactionID: 7f73805c-5f8b-4f7a-bdc4-f335aaa7ee66 -> Invoice with fkey 7IM12502-10320- Accepted at 2/10/2025 1:18:38 PM
