DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
7IM12502-10315,6/001,C25NHN,00000081,00EB64FAD6F50E4859AEFF317B6155CAE6,TransactionID: 5c1120ed-ae47-40c4-9bb5-340aea6eb78c -> Invoice with fkey 7IM12502-10315- Accepted at 2/10/2025 1:25:31 PM
