DocumentNo,Pattern,Serial,InvoiceNumber,MCCQThue,Message
7IM12502-10311,6/001,C25NHN,00000070,00EAA2BE8BEEBF4A238E3783C00562EEF2,TransactionID: 61064062-11de-4d17-9278-56dcb5f1445d -> Invoice with fkey 7IM12502-10311- Accepted at 2/10/2025 12:57:32 PM
