91021151ABC,Promotion Order,,12384114_2,1002206,100082311,78450,760,,10921173900712132,1,2025-02-08 16:32:01,1057348,89017,N,2,0,2,785264,1570528,8,125642.24,785264,N,N,,N,Y,0,,1000105,
91021151ABC,Promotion Order,,12384114_2,1002206,100082311,78450,760,,10921173900712133,2,2025-02-08 16:32:01,1057348,89013,N,2,0,2,785264,1570528,8,125642.24,785264,N,N,,N,Y,0,,1000105,
