100060151,GIAO HANG TAI SIEU THI GO! TRA VINH,CÔNG TY TNHH DỊCH VỤ EB,01,,,bigc12345,GIAO HÀNG TẠI SIÊU THỊ GO! TRÀ VINH,Siêu thị GO! Trà Vinh-Trung tâm thương mại và siêu thị Trà Vinh đường Võ Nguyên Giáp,Phường 7,TP. Trà Vinh,Tỉnh Trà Vinh&&Việt Nam,Phường 7,TP. TRA VINH,TVH,62671,0939706753,MT,HP_SP_C,0105696842,45ND,MT Price List 2 %,BIG C,None,2211619105,12384114_2,HS,N,N,H,2211619106,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,106.3277228269726,9.924061666242778,,,,,,,BANK,Y,Y,Y,1000105
100060151,GIAO HANG TAI SIEU THI GO! TRA VINH,CÔNG TY TNHH DỊCH VỤ EB,01,,,bigc12345,,163 Phan Đăng Lưu,Phường 01,Quận Phú Nhuận,TP. Hồ Chí Minh,Phường 01,QUAN PHU NHUAN,HCM,62672,0939706753,MT,HP_SP_C,0105696842,45ND,MT Price List 2 %,BIG C,None,2211619105,12384114_2,HS,N,N,H,2211619106,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,N,Y,106.3277228269726,9.924061666242778,,,,,,,BANK,Y,Y,N,1000105
