100082303,CONG TY TNHH MOT THANH VIEN THUONG MAI SAI GON - VINH LONG,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,,Co-opMart Vĩnh Long,199-205 Nguyễn Thái Học,Phường Phạm Ngũ Lão,Quận 1,TP. Hồ Chí Minh,Phường Phạm Ngũ Lão,QUAN 1,HCM,77994,0902030102,MT,HP_SP_C,0301175691,20ND,MT Price List 1.5%,COOP,None,670236338,12384114_2,HS,N,N,H,670236339,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,Y,105.9705004,10.2553743,,,,,,,BANK,Y,Y,N,1000105
100082303,CONG TY TNHH MOT THANH VIEN THUONG MAI SAI GON - VINH LONG,LIÊN HIỆP HTX TM TP.HỒ CHÍ MINH,01,,,,00120-CM VINH LONG,26 ĐƯỜNG 3/2,Phường 1,TP. Vĩnh Long,Tỉnh Vĩnh Long,Phường 1,TP. VINH LONG,VLG,78410,0902030102,MT,HP_SP_C,0301175691,20ND,MT Price List 1.5%,COOP,None,670236338,12384114_2,HS,N,N,H,670236339,Y,,,,,,,,,,,P.Thu KH (trade),ART,,,Y,N,105.9705004,10.2553743,,,,,,,BANK,Y,Y,Y,1000105
