DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
7SO32502-11073,1/001,C25THN,00006414,Promotion Order,00A73D2918D8134586BD7218A4A7F1FA83,TransactionID: 11a39d0b-1d55-40f2-9414-63ae33a9e50b -> Invoice with fkey 7SO32502-11073- Accepted at 2/6/2025 4:54:52 PM,Normal
