DocumentNo,Pattern,Serial,InvoiceNumber,DocumentType,MCCQThue,Message,Reversal
7AR12502-11382,1/001,C25THN,00006721,Commercial Discount Invoice,00A2D8D074A9D340FFB1C2F62260B8EB7F,TransactionID: ca92a245-2e37-4e38-87c7-6a8b5c93bb39 -> Invoice with fkey 7AR12502-11382- Accepted at 2/7/2025 3:22:43 PM,Normal
