V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173881302668,1,2025-02-06 10:37:06,1057326,28125,N,10,5,0,483796.28,4837962.8,8,387037.02,483796.28,Y,N,,Y,N,20370.37,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173881302669,2,2025-02-06 10:37:06,1057326;1057329,35171,N,20,5,0,222800.93,4456018.6,8,356481.49,222800.93,Y,N,,Y,N,25462.96;102487.96,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173881302670,3,2025-02-06 10:37:06,1057316;1057325;1057332,32056,N,2,0,2,460909.09,921818.18,8,73745.45,460909.09,Y,N,,Y,N,16820.37;3703.7;27777.78,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173881302671,4,2025-02-06 10:37:06,1057316;1057325;1057331;1057332,87006,N,2,0,2,522727.27,1045454.54,8,83636.36,522727.27,Y,N,,Y,N,16820.37;3703.7;46296.3;27777.78,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173881302672,5,2025-02-06 10:37:06,1057316;1057325,51022,N,12,1,0,572727.27,6872727.24,8,549818.18,572727.27,Y,N,,Y,N,100922.22;22222.22,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173881302673,6,2025-02-06 10:37:06,1057316;1057325,10030,N,2,0,2,415000,830000,8,66400,415000,Y,N,,Y,N,16820.37;3703.7,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173881302674,7,2025-02-06 10:37:06,1057317;1057325,48040,N,6,0,6,318636.36,1911818.16,8,152945.45,318636.36,Y,N,,Y,N,30555.56;8333.33,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173881302675,8,2025-02-06 10:37:06,1057317;1057325,43023,N,12,1,0,279545.45,3354545.4,8,268363.63,279545.45,Y,N,,Y,N,61111.11;16666.67,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173881302676,9,2025-02-06 10:37:06,1057317;1057325,45032,N,6,0,6,388636.36,2331818.16,8,186545.45,388636.36,Y,N,,Y,N,30555.56;8333.33,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173881302677,10,2025-02-06 10:37:06,1057317;1057325,70009,N,6,0,6,397727.27,2386363.62,8,190909.09,397727.27,Y,N,,Y,N,30555.56;8333.33,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,8373173881302678,11,2025-02-06 10:37:06,1057326;1057327,77146,N,60,15,0,124768.49,7486109.4,8,598888.75,124768.49,Y,N,,Y,N,18944.44;209610.19,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,11586319,12,2025-02-06 10:37:06,1057316,,Y,1,0,1,151383.33,151383.33,8,12110.67,0,Y,N,,Y,N,151383.33,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,11586320,13,2025-02-06 10:37:06,1057317,,Y,1,0,1,152777.78,152777.78,8,12222.22,0,Y,N,,Y,N,152777.78,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,11586321,14,2025-02-06 10:37:06,1057325,,Y,1,0,1,75000,75000,8,6000,0,Y,N,,Y,N,75000,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,11586322,15,2025-02-06 10:37:06,1057326,,Y,1,0,1,64777.78,64777.78,8,5182.22,0,Y,N,,Y,N,64777.78,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,11586323,16,2025-02-06 10:37:06,1057327,,Y,1,0,1,209610.19,209610.19,8,16768.82,0,Y,N,,Y,N,209610.19,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,11586324,17,2025-02-06 10:37:06,1057329,,Y,1,0,1,102487.96,102487.96,8,8199.04,0,Y,N,,Y,N,102487.96,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,11586325,18,2025-02-06 10:37:06,1057331,,Y,1,0,1,46296.3,46296.3,8,3703.7,0,Y,N,,Y,N,46296.3,,1000107,
V013343881302668,Promotion Order,,140086,1008094,D40010028,1386392,161,,11586326,19,2025-02-06 10:37:06,1057332,,Y,1,0,1,55555.56,55555.56,8,4444.44,0,Y,N,,Y,N,55555.56,,1000107,
