90988307,Promotion Order,,140139,1002206,100082118,78249,811,2061,8661173889582321,1,2025-02-07 09:37:03,1057348;1057445,80107,N,96,2,0,17593,1688928,8,135114.24,17593,Y,N,,Y,Y,0;135113.89,,1000107,
90988307,Promotion Order,,140139,1002206,100082118,78249,811,2061,8661173889582322,2,2025-02-07 09:37:03,1057348,35023,N,48,2,0,36938,1773024,8,141841.92,36938,N,N,,N,Y,0,,1000107,
90988307,Promotion Order,,140139,1002206,100082118,78249,811,2061,8661173889582323,3,2025-02-07 09:37:03,1057348,28007,N,150,0,150,43322,6498300,8,519864,43322,N,N,,N,Y,0,,1000107,
90988307,Promotion Order,,140139,1002206,100082118,78249,811,2061,8661173889582324,4,2025-02-07 09:37:03,1057348,65002,N,240,10,0,35185,8444400,8,675552,35185,N,N,,N,Y,0,,1000107,
90988307,Promotion Order,,140139,1002206,100082118,78249,811,2061,8661173889582325,5,2025-02-07 09:37:03,1057348;1058365,70009,N,12,1,0,391761,4701132,8,376090.56,391761,N,N,,Y,Y,0;0,,1000107,
90988307,Promotion Order,,140139,1002206,100082118,78249,811,2061,11593791,6,2025-02-07 09:37:03,1058365,G2467,N,11,11,0,0,0,0,0,0,N,Y,8661173889582325;8661173889582328;8661173889582329,Y,N,0,,1000107,
90988307,Promotion Order,,140139,1002206,100082118,78249,811,2061,8661173889582326,7,2025-02-07 09:37:03,1057348;1057447,77008,N,480,10,0,15856,7610880,8,608870.4,15856,Y,N,,Y,Y,0;608870.37,,1000107,
90988307,Promotion Order,,140139,1002206,100082118,78249,811,2061,8661173889582327,8,2025-02-07 09:37:03,1057348,76035,N,24,1,0,287292,6895008,8,551600.64,287292,N,N,,N,Y,0,,1000107,
90988307,Promotion Order,,140139,1002206,100082118,78249,811,2061,8661173889582328,9,2025-02-07 09:37:03,1057348;1058365,48038,N,6,1,0,540406,3242436,8,259394.88,540406,N,N,,Y,Y,0;0,,1000107,
90988307,Promotion Order,,140139,1002206,100082118,78249,811,2061,8661173889582329,10,2025-02-07 09:37:03,1057348;1058365,48040,N,12,1,0,313856,3766272,8,301301.76,313856,N,N,,Y,Y,0;0,,1000107,
90988307,Promotion Order,,140139,1002206,100082118,78249,811,2061,11593796,11,2025-02-07 09:37:03,1057445,,Y,1,0,1,135113.89,135113.89,8,10809.11,0,N,N,,Y,Y,135113.89,,1000107,
90988307,Promotion Order,,140139,1002206,100082118,78249,811,2061,11593797,12,2025-02-07 09:37:03,1057447,,Y,1,0,1,608870.37,608870.37,8,48709.63,0,N,N,,Y,Y,608870.37,,1000107,
